sim_id	k_cap_bind	k_start_uorf2	k_scan	k_elong	k_elong_stall	k_terminated_ssu_recycle_uorf2	uorf2_start	uorf2_stop	uorf3_start	uorf3_stop	orf_start	orf_stop	l_mrna	x_stall	k_scan_term_5_hit_80s	k_scan_term_both_hit_80s_40s	k_scan_term_both_hit_80s_80s
947	0.25	20.0	5	2	0.001	2495	25	325	331	340	466	511	514	322	200	200	200
948	0.25	20.0	5	2	2.0	2	25	325	331	340	466	511	514	322	2	2	2
949	0.25	20.0	5	2	2.0	2	25	325	331	340	466	511	514	322	200	200	200
950	0.25	20.0	5	2	2.0	2495	25	325	331	340	466	511	514	322	2	2	2
951	0.25	20.0	5	2	2.0	2495	25	325	331	340	466	511	514	322	200	200	200
952	0.25	20.0	5	5	0.001	2	25	325	331	340	466	511	514	322	2	2	2
953	0.25	20.0	5	5	0.001	2	25	325	331	340	466	511	514	322	200	200	200
954	0.25	20.0	5	5	0.001	2495	25	325	331	340	466	511	514	322	2	2	2
955	0.25	20.0	5	5	0.001	2495	25	325	331	340	466	511	514	322	200	200	200
956	0.25	20.0	5	5	2.0	2	25	325	331	340	466	511	514	322	2	2	2
957	0.25	20.0	5	5	2.0	2	25	325	331	340	466	511	514	322	200	200	200
958	0.25	20.0	5	5	2.0	2495	25	325	331	340	466	511	514	322	2	2	2
959	0.25	20.0	5	5	2.0	2495	25	325	331	340	466	511	514	322	200	200	200
